,product_group,confidence,support,lift
2052,"frozenset({36298381.0}),frozenset({36298353.0, 36298122.0, 36298206.0})",0.3636363636363637,0.0015876165905933718,229.0454545454546
2029,"frozenset({36298353.0, 36298206.0}),frozenset({36298381.0})",1.0,0.0017199179731428194,229.04545454545456
2032,"frozenset({36298381.0}),frozenset({36298353.0, 36298206.0})",0.393939393939394,0.0017199179731428194,229.04545454545456
1158,"frozenset({31047485.0, 34925191.0}),frozenset({31047464.0})",1.0,0.001058411060395581,229.04545454545456
2041,"frozenset({36298353.0, 36298122.0, 36298206.0}),frozenset({36298381.0})",1.0,0.0015876165905933718,229.04545454545456
1159,"frozenset({31047464.0}),frozenset({31047485.0, 34925191.0})",0.24242424242424243,0.001058411060395581,229.04545454545456
2111,"frozenset({36298381.0}),frozenset({36298353.0, 36298122.0, 36298395.0})",0.24242424242424243,0.001058411060395581,229.04545454545456
2098,"frozenset({36298353.0, 36298122.0, 36298395.0}),frozenset({36298381.0})",1.0,0.001058411060395581,229.04545454545456
1029,"frozenset({32476192.0, 32078795.0, 32079103.0}),frozenset({32078802.0, 32078935.0})",0.6666666666666666,0.001058411060395581,229.04545454545453
1028,"frozenset({32476192.0, 32078795.0, 32078935.0}),frozenset({32078802.0, 32079103.0})",0.6666666666666666,0.001058411060395581,229.04545454545453
1044,"frozenset({32078802.0, 32078935.0}),frozenset({32476192.0, 32078795.0, 32079103.0})",0.3636363636363636,0.001058411060395581,229.0454545454545
1045,"frozenset({32078802.0, 32079103.0}),frozenset({32476192.0, 32078795.0, 32078935.0})",0.3636363636363636,0.001058411060395581,229.0454545454545
2638,"frozenset({31618321.0, 31618300.0, 32988396.0}),frozenset({32988382.0, 31618405.0, 34129942.0})",0.88,0.001455315208043924,225.47389830508476
2635,"frozenset({32988382.0, 31618405.0, 34129942.0}),frozenset({31618321.0, 31618300.0, 32988396.0})",0.3728813559322034,0.001455315208043924,225.47389830508476
1868,"frozenset({31047443.0}),frozenset({31047450.0, 31047485.0})",0.44736842105263164,0.001124561751670305,225.42894736842106
1865,"frozenset({31047450.0, 31047485.0}),frozenset({31047443.0})",0.5666666666666667,0.001124561751670305,225.42894736842106
3632,"frozenset({36214472.0}),frozenset({36214465.0})",0.6857142857142857,0.0015876165905933718,225.3465838509317
3633,"frozenset({36214465.0}),frozenset({36214472.0})",0.5217391304347826,0.0015876165905933718,225.34658385093167
2643,"frozenset({31618321.0, 31618300.0, 34129942.0}),frozenset({32988396.0, 31618405.0, 32988382.0})",0.55,0.001455315208043924,224.7121621621622
2630,"frozenset({32988396.0, 31618405.0, 32988382.0}),frozenset({31618321.0, 31618300.0, 34129942.0})",0.5945945945945946,0.001455315208043924,224.71216216216217
988,"frozenset({32078802.0, 32079103.0}),frozenset({32476192.0, 32078795.0})",0.3863636363636364,0.001124561751670305,224.6407342657343
985,"frozenset({32476192.0, 32078795.0}),frozenset({32078802.0, 32079103.0})",0.6538461538461539,0.001124561751670305,224.64073426573427
771,"frozenset({32078970.0, 32078795.0, 32079103.0}),frozenset({32476192.0, 32078935.0})",0.4,0.0011907124429450288,223.95555555555558
737,"frozenset({32078970.0, 32078795.0}),frozenset({32476192.0, 32078935.0})",0.4,0.0013230138254944764,223.95555555555558
751,"frozenset({32078970.0, 32078795.0}),frozenset({32476192.0, 32079103.0})",0.4,0.0013230138254944764,223.95555555555558
736,"frozenset({32476192.0, 32078935.0}),frozenset({32078970.0, 32078795.0})",0.7407407407407407,0.0013230138254944764,223.95555555555555
940,"frozenset({32078970.0, 32078795.0, 32079103.0}),frozenset({32476192.0, 32079082.0})",0.35555555555555557,0.001058411060395581,223.95555555555555
750,"frozenset({32476192.0, 32079103.0}),frozenset({32078970.0, 32078795.0})",0.7407407407407407,0.0013230138254944764,223.95555555555555
774,"frozenset({32476192.0, 32078935.0}),frozenset({32078970.0, 32078795.0, 32079103.0})",0.6666666666666666,0.0011907124429450288,223.95555555555555
3376,"frozenset({31047450.0, 31047485.0}),frozenset({31047415.0})",0.5333333333333333,0.001058411060395581,223.95555555555555
941,"frozenset({32476192.0, 32079082.0}),frozenset({32078970.0, 32078795.0, 32079103.0})",0.6666666666666666,0.001058411060395581,223.95555555555555
