,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
3256,"frozenset({32079082.0, 32078935.0, 32842551.0})","frozenset({32078802.0, 32079103.0})",0.0027783290335384003,0.002910630416087848,0.001124561751670305,0.4047619047619048,139.0633116883117,0.0011164750626793882,1.6751101409009728,0.9955750658472343
3257,"frozenset({32079082.0, 32079103.0, 32842551.0})","frozenset({32078802.0, 32078935.0})",0.0042997949328570486,0.002910630416087848,0.001124561751670305,0.26153846153846155,89.85629370629371,0.0011120466377557909,1.3502251879782143,0.9931414234575042
3258,"frozenset({32078802.0, 32079082.0, 32078935.0})","frozenset({32079103.0, 32842551.0})",0.002315274194615334,0.006284315671098763,0.001124561751670305,0.4857142857142857,77.28992481203008,0.0011100118377661934,1.9322249417506414,0.9893523249374011
3259,"frozenset({32078802.0, 32079082.0, 32079103.0})","frozenset({32078935.0, 32842551.0})",0.0023814248858900575,0.004233644241582324,0.001124561751670305,0.47222222222222227,111.54036458333334,0.0011144796459153959,1.8867152003843706,0.9934003440246201
3260,"frozenset({32079082.0, 32079103.0, 32078935.0})","frozenset({32078802.0, 32842551.0})",0.005821260832175696,0.0015876165905933718,0.001124561751670305,0.1931818181818182,121.68039772727273,0.0011153198213949716,1.2374688695778562,0.9975889750404121
3261,"frozenset({32078802.0, 32078935.0, 32842551.0})","frozenset({32079082.0, 32079103.0})",0.0013891645167692002,0.008533439174439373,0.001124561751670305,0.8095238095238096,94.86489479512737,0.0011127074007631656,5.2051994443341965,0.9908351257832226
3262,"frozenset({32078802.0, 32079103.0, 32842551.0})","frozenset({32079082.0, 32078935.0})",0.0015214658993186478,0.007342726731494344,0.001124561751670305,0.7391304347826088,100.66157461809637,0.0011133900433403208,3.805186214195939,0.9915743692468373
3263,"frozenset({32079103.0, 32078935.0, 32842551.0})","frozenset({32078802.0, 32079082.0})",0.0039690414764834295,0.002579876959714229,0.001124561751670305,0.2833333333333333,109.82435897435897,0.0011143221130129753,1.3917490088934221,0.9948431255347329
3264,"frozenset({32078802.0, 32079103.0, 32078935.0})","frozenset({32079082.0, 32842551.0})",0.002579876959714229,0.004762849771780115,0.001124561751670305,0.4358974358974359,91.52029914529915,0.0011122741852815094,1.7642840390409353,0.9916317501931134
3265,"frozenset({32079082.0, 32842551.0})","frozenset({32078802.0, 32079103.0, 32078935.0})",0.004762849771780115,0.002579876959714229,0.001124561751670305,0.23611111111111113,91.52029914529915,0.0011122741852815094,1.3057136156163742,0.993806814849569
3266,"frozenset({32078802.0, 32079082.0})","frozenset({32079103.0, 32078935.0, 32842551.0})",0.002579876959714229,0.0039690414764834295,0.001124561751670305,0.4358974358974359,109.82435897435897,0.0011143221130129753,1.7656912446553248,0.9934575501509796
3267,"frozenset({32079082.0, 32078935.0})","frozenset({32078802.0, 32079103.0, 32842551.0})",0.007342726731494344,0.0015214658993186478,0.001124561751670305,0.15315315315315317,100.66157461809637,0.0011133900433403208,1.179054439203996,0.9973892795822847
3268,"frozenset({32079082.0, 32079103.0})","frozenset({32078802.0, 32078935.0, 32842551.0})",0.008533439174439373,0.0013891645167692002,0.001124561751670305,0.13178294573643412,94.86489479512737,0.0011127074007631656,1.150185694440507,0.9979748504686101
3269,"frozenset({32078802.0, 32842551.0})","frozenset({32079082.0, 32079103.0, 32078935.0})",0.0015876165905933718,0.005821260832175696,0.001124561751670305,0.7083333333333334,121.68039772727273,0.0011153198213949716,3.4086128200039694,0.9933588223601904
3270,"frozenset({32078935.0, 32842551.0})","frozenset({32078802.0, 32079082.0, 32079103.0})",0.004233644241582324,0.0023814248858900575,0.001124561751670305,0.26562500000000006,111.54036458333336,0.0011144796459153959,1.3584593363255963,0.9952481623752937
3271,"frozenset({32079103.0, 32842551.0})","frozenset({32078802.0, 32079082.0, 32078935.0})",0.006284315671098763,0.002315274194615334,0.001124561751670305,0.17894736842105266,77.28992481203008,0.0011100118377661934,1.2151288327116865,0.9933039385372044
3272,"frozenset({32078802.0, 32078935.0})","frozenset({32079082.0, 32079103.0, 32842551.0})",0.002910630416087848,0.0042997949328570486,0.001124561751670305,0.3863636363636364,89.85629370629371,0.0011120466377557909,1.6226225564057146,0.991757759296912
3273,"frozenset({32078802.0, 32079103.0})","frozenset({32079082.0, 32078935.0, 32842551.0})",0.002910630416087848,0.0027783290335384003,0.001124561751670305,0.3863636363636364,139.0633116883117,0.0011164750626793882,1.6251019823157156,0.995707166300475
3274,"frozenset({32079103.0, 32078935.0})","frozenset({32078802.0, 32079082.0, 32842551.0})",0.008467288483164649,0.0011907124429450288,0.001124561751670305,0.13281250000000003,111.54036458333336,0.0011144796459153959,1.1517800793450725,0.9994976708409699
3275,frozenset({32079082.0}),"frozenset({32078802.0, 32079103.0, 32078935.0, 32842551.0})",0.012304028577098631,0.0013891645167692002,0.001124561751670305,0.0913978494623656,65.79339477726575,0.0011074694317576854,1.099062813017047,0.9970688697419897
3276,frozenset({32842551.0}),"frozenset({32078802.0, 32079082.0, 32079103.0, 32078935.0})",0.009459548852285506,0.002116822120791162,0.001124561751670305,0.1188811188811189,56.160183566433574,0.0011045375694070825,1.1325182098152926,0.9915736295853991
3277,frozenset({32078802.0}),"frozenset({32079082.0, 32079103.0, 32078935.0, 32842551.0})",0.0039028907852087054,0.002646027650988953,0.001124561751670305,0.288135593220339,108.89364406779661,0.0011142345947338528,1.4010448659188488,0.9946989288476713
3278,frozenset({32078935.0}),"frozenset({32078802.0, 32079082.0, 32079103.0, 32842551.0})",0.01283323410729642,0.0011907124429450288,0.001124561751670305,0.08762886597938145,73.59364261168386,0.0011092810601355206,1.0947401230851337,0.9992352901758438
